"","ID","protname","long","lat","ECO_NAME","REALM","BIOME"
"304",3677,"Endolimax nana",-69.2,-12.7,"Southwest Amazon moist forests","NT",1
"305",3687,"Leishmania shawi",-50.581667,-6.276944,"Xingu-Tocantins-Araguaia moist forests","NT",1
"306",3690,"Plasmodium brasilianum",-65.86,-3.42,"Juruá-Purus moist forests","NT",1
"307",3691,"Plasmodium brasilianum",-72,4,"Llanos","NT",7
"308",3692,"Plasmodium brasilianum",-62.43,-8.16,"Madeira-Tapajós moist forests","NT",1
"309",3693,"Plasmodium brasilianum",-62.43,-8.16,"Madeira-Tapajós moist forests","NT",1
"310",3696,"Trypanosoma cruzi",-55,-10,"Madeira-Tapajós moist forests","NT",1
"311",3697,"Trypanosoma cruzi",-55,-10,"Madeira-Tapajós moist forests","NT",1
"312",3698,"Trypanosoma cruzi",-72,4,"Llanos","NT",7
"313",3699,"Trypanosoma cruzi",-67.8249,-9.975377,"Southwest Amazon moist forests","NT",1
"314",3700,"Trypanosoma cruzi",-62.43,-8.16,"Madeira-Tapajós moist forests","NT",1
"315",3701,"Trypanosoma cruzi",-66,8,"Llanos","NT",7
"316",3702,"Trypanosoma diasi",-55,-10,"Madeira-Tapajós moist forests","NT",1
"317",3703,"Trypanosoma diasi",-54.93062,-1.998127,"Uatuma-Trombetas moist forests","NT",1
"318",3704,"Trypanosoma lambrechti",-72,4,"Llanos","NT",7
"319",3705,"Trypanosoma minasense",-72,4,"Llanos","NT",7
"320",3706,"Trypanosoma minasense",-72,4,"Llanos","NT",7
"321",3708,"Trypanosoma rangeli",-55,-10,"Madeira-Tapajós moist forests","NT",1
"322",3709,"Trypanosoma rangeli",-72,4,"Llanos","NT",7
"323",3727,"Giardia intestinalis",-85.65,10.9,"Central American dry forests","NT",2
"324",3728,"Giardia intestinalis",-85.65,10.9,"Central American dry forests","NT",2
"325",3736,"Plasmodium brasilianum",-72,4,"Llanos","NT",7
"326",3737,"Plasmodium brasilianum",-80.782127,8.537981,"Isthmian-Pacific moist forests","NT",1
"327",3744,"Trypanosoma cruzi",-72,4,"Llanos","NT",7
"328",3745,"Trypanosoma cruzi",-80.782127,8.537981,"Isthmian-Pacific moist forests","NT",1
"329",3746,"Trypanosoma cruzi",-66,8,"Llanos","NT",7
"330",3747,"Trypanosoma minasense",-72,4,"Llanos","NT",7
"331",3748,"Trypanosoma minasense",-72,4,"Llanos","NT",7
"332",3749,"Trypanosoma minasense",-80.782127,8.537981,"Isthmian-Pacific moist forests","NT",1
"333",3750,"Trypanosoma rangeli",-72,4,"Llanos","NT",7
"334",3751,"Trypanosoma rangeli",-80.782127,8.537981,"Isthmian-Pacific moist forests","NT",1
"335",3757,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"336",3758,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"337",3759,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"338",3760,"Trypanosoma congolense",12.35,7.37,"Cameroonian Highlands forests","AT",1
"339",3761,"Trypanosoma simiae",12.35,7.37,"Cameroonian Highlands forests","AT",1
"340",3762,"Trypanosoma vivax",12.35,7.37,"Cameroonian Highlands forests","AT",1
"341",3846,"Trypanosoma congolense",12.35,7.37,"Cameroonian Highlands forests","AT",1
"342",3851,"Blepharocorys jubata",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"343",3856,"Entodinium bicornutum",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"344",3857,"Entodinium caudatum",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"345",3858,"Entodinium dubardi",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"346",3859,"Entodinium furca",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"347",3860,"Entodinium minimum",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"348",3862,"Epidinium bulbiferum",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"349",3863,"Epidinium gigas",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"350",3864,"Eudiplodinium maggi",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"351",3888,"Metadinium medium",36.09,-0.4,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"352",3928,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"353",3929,"Trypanosoma simiae",37.58,0.36,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"354",3939,"Hepatocystis kochi",25,0,"Central Congolian lowland forests","AT",1
"355",3941,"Plasmodium georgesi",25,0,"Central Congolian lowland forests","AT",1
"356",3942,"Plasmodium gonderi",15.827659,-0.228021,"Northwestern Congolian lowland forests","AT",1
"357",3943,"Plasmodium gonderi",25,0,"Central Congolian lowland forests","AT",1
"358",3944,"Plasmodium gonderi",25,0,"Central Congolian lowland forests","AT",1
"359",3945,"Plasmodium petersi",25,0,"Central Congolian lowland forests","AT",1
"360",3966,"Plasmodium gonderi",-9.5,6.5,"Western Guinean lowland forests","AT",1
"361",3970,"Balantidium coli",16.26,2.36,"Northwestern Congolian lowland forests","AT",1
"362",3971,"Entamoeba coli",16.26,2.36,"Northwestern Congolian lowland forests","AT",1
"363",3972,"Entamoeba coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"364",3973,"Entamoeba coli",40.1464,-1.869,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
"365",3974,"Entamoeba hartmanni",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"366",3975,"Entamoeba hartmanni",40.1464,-1.869,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
"367",3976,"Entamoeba histolytica",16.26,2.36,"Northwestern Congolian lowland forests","AT",1
"368",3977,"Entamoeba histolytica",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"369",3978,"Entamoeba histolytica",40.1464,-1.869,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
"370",3979,"Iodamoeba butschlii",16.26,2.36,"Northwestern Congolian lowland forests","AT",1
"371",3980,"Pentatrichomonas hominis",16.26,2.36,"Northwestern Congolian lowland forests","AT",1
"372",3984,"Hepatocystis kochi",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"373",3985,"Hepatocystis kochi",-9.5,6.5,"Western Guinean lowland forests","AT",1
"374",3987,"Plasmodium gonderi",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"375",3988,"Trypanosoma brucei",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"376",3990,"Endolimax nana",30.28,-30.4,"KwaZulu-Cape coastal forest mosaic","AT",1
"377",3991,"Entamoeba chattoni",30.28,-30.4,"KwaZulu-Cape coastal forest mosaic","AT",1
"378",3992,"Entamoeba coli",30.28,-30.4,"KwaZulu-Cape coastal forest mosaic","AT",1
"379",3993,"Entamoeba hartmanni",30.28,-30.4,"KwaZulu-Cape coastal forest mosaic","AT",1
"380",3994,"Hepatocystis kochi",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"381",3995,"Hepatocystis kochi",22.937506,-30.559482,"Nama Karoo","AT",13
"382",3996,"Iodamoeba butschlii",30.28,-30.4,"KwaZulu-Cape coastal forest mosaic","AT",1
"383",4011,"Babesia pitheci",25,0,"Central Congolian lowland forests","AT",1
"384",4012,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"385",4013,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"386",4014,"Dientamoeba fragilis",30.41,0.45,"Albertine Rift montane forests","AT",1
"387",4015,"Endolimax nana",30.41,0.45,"Albertine Rift montane forests","AT",1
"388",4016,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"389",4017,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"390",4018,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"391",4019,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"392",4020,"Entamoeba coli",29.73,-6.11,"Central Zambezian Miombo woodlands","AT",7
"393",4021,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"394",4022,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"395",4023,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"396",4024,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"397",4025,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"398",4026,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"399",4042,"Giardia intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"400",4043,"Giardia intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"401",4044,"Giardia intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"402",4045,"Hepatocystis cercopitheci",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"403",4046,"Hepatocystis cercopitheci",31.96,-0.25,"Victoria Basin forest-savanna mosaic","AT",7
"404",4047,"Hepatocystis cercopitheci",34.95,0.2,"Victoria Basin forest-savanna mosaic","AT",7
"405",4048,"Hepatocystis cercopitheci",3.38,6.45,"Central African mangroves","AT",14
"406",4049,"Hepatocystis cercopitheci",25.2,0.51,"Eastern Congolian swamp forests","AT",1
"407",4050,"Hepatocystis cercopitheci",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"408",4051,"Hepatocystis cercopitheci",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"409",4055,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"410",4056,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"411",4057,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"412",4058,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"413",4066,"Trypanosoma primatum",25,0,"Central Congolian lowland forests","AT",1
"414",4073,"Hepatocystis kochi",25,0,"Central Congolian lowland forests","AT",1
"415",4077,"Trypanosoma brucei",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"416",4078,"Trypanosoma congolense",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"417",4079,"Trypanosoma primatum",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"418",4080,"Trypanosoma vivax",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"419",4085,"Hepatocystis kochi",-9.5,6.5,"Western Guinean lowland forests","AT",1
"420",4087,"Hepatocystis kochi",25.2,0.51,"Eastern Congolian swamp forests","AT",1
"421",4088,"Hepatocystis kochi",25,0,"Central Congolian lowland forests","AT",1
"422",4092,"Babesia pitheci",25,0,"Central Congolian lowland forests","AT",1
"423",4093,"Babesia pitheci",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"424",4094,"Balantidium coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"425",4095,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"426",4096,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"427",4098,"Dientamoeba fragilis",30.41,0.45,"Albertine Rift montane forests","AT",1
"428",4099,"Dientamoeba fragilis",30.41,0.45,"Albertine Rift montane forests","AT",1
"429",4100,"Endolimax nana",30.41,0.45,"Albertine Rift montane forests","AT",1
"430",4101,"Entamoeba coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"431",4102,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"432",4103,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"433",4104,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"434",4105,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"435",4106,"Entamoeba histolytica",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"436",4107,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"437",4108,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"438",4110,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"439",4111,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"440",4113,"Retortamonas intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"441",4118,"Trichomonas intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"442",4132,"Trypanosoma vivax",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"443",4133,"Hepatocystis cercopitheci",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"444",4139,"Hepatocystis cercopitheci",-9.5,6.5,"Western Guinean lowland forests","AT",1
"445",4143,"Trypanosoma brucei",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"446",4144,"Trypanosoma brucei",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"447",4145,"Trypanosoma vivax",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"448",4146,"Hepatocystis cercopitheci",-1.023194,7.946527,"Guinean forest-savanna mosaic","AT",7
"449",4147,"Hepatocystis cercopitheci",8,10,"West Sudanian savanna","AT",7
"450",4164,"Hepatozoon canis",-48.44,-22.88,"Cerrado","NT",7
"451",4165,"Leishmania chagasi",-48.52,-0.76,"Marajó varzeá","NT",1
"452",4166,"Leishmania chagasi",-42.77,-5.04,"Maranhão Babaçu forests","NT",1
"453",4167,"Leishmania chagasi",-48.52,-0.76,"Marajó varzeá","NT",1
"454",4168,"Leishmania chagasi",-41.08,-16.39,"Bahia interior forests","NT",1
"455",4169,"Leishmania infantum",-48.52,-0.76,"Marajó varzeá","NT",1
"456",4170,"Leishmania infantum",-48.52,-0.76,"Marajó varzeá","NT",1
"457",4171,"Leishmania infantum",-48.52,-0.76,"Marajó varzeá","NT",1
"458",4189,"Neospora caninum",-46.63,-23.55,"Serra do Mar coastal forests","NT",1
"459",4194,"Toxoplasma gondii",-61.3,-19.52,"Dry Chaco","NT",7
"460",4195,"Toxoplasma gondii",-60.8,-18.5,"Dry Chaco","NT",7
"461",4196,"Toxoplasma gondii",-52.02,-25.25,"Araucaria moist forests","NT",1
"462",4197,"Toxoplasma gondii",-46.63,-23.55,"Serra do Mar coastal forests","NT",1
"463",4225,"Babesia divergens",14.59,46.03,"Pannonian mixed forests","PA",4
"464",4226,"Babesia ovis",12.57,41.87,"Italian sclerophyllous and semi-deciduous forests","PA",12
"465",4253,"Cryptosporidium parvum",7.66,62.6,"Scandinavian Montane Birch forest and grasslands","PA",11
"466",4368,"Giardia intestinalis",6.56,61.41,"Scandinavian Montane Birch forest and grasslands","PA",11
"467",4498,"Neospora caninum",1.52,41.59,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"468",4499,"Neospora caninum",-6.15,39.19,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"469",4500,"Neospora caninum",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"470",4501,"Neospora caninum",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"471",4502,"Neospora caninum",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"472",4503,"Neospora caninum",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"473",4504,"Neospora caninum",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"474",4505,"Neospora caninum",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"475",4506,"Neospora caninum",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"476",4507,"Neospora caninum",15.47,49.82,"Central European mixed forests","PA",4
"477",4508,"Neospora caninum",11.12,46.07,"Alps conifer and mixed forests","PA",5
"478",4667,"Sarcocystis capreolicanis",13.53,52.9,"Baltic mixed forests","PA",4
"479",4668,"Sarcocystis grueneri",13.53,52.9,"Baltic mixed forests","PA",4
"480",4717,"Theileria cervi",-106.35,56.13,"Midwestern Canadian Shield forests","NA",6
"481",4718,"Theileria cervi",-96,36.33,"Central forest-grasslands transition","NA",8
"482",4719,"Theileria cervi",-96,36.33,"Central forest-grasslands transition","NA",8
"483",4720,"Theileria cervi",-96,36.33,"Central forest-grasslands transition","NA",8
"484",4722,"Toxoplasma gondii",-3.75,40.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"485",4723,"Toxoplasma gondii",15.47,49.82,"Central European mixed forests","PA",4
"486",4724,"Toxoplasma gondii",-5.86,43.36,"Cantabrian mixed forests","PA",4
"487",4725,"Toxoplasma gondii",1,42.67,"Pyrenees conifer and mixed forests","PA",4
"488",4726,"Toxoplasma gondii",-6.15,39.19,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"489",4727,"Toxoplasma gondii",-3.95,39.46,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"490",4728,"Toxoplasma gondii",-3.83,38.37,"Iberian sclerophyllous and semi-deciduous forests","PA",12
"491",4729,"Toxoplasma gondii",15.33,49.74,"Western European broadleaf forests","PA",4
"492",4730,"Toxoplasma gondii",14.57,67.1,"Scandinavian Montane Birch forest and grasslands","PA",11
"493",4731,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"494",4732,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"495",4733,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"496",4734,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"497",4735,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"498",4736,"Toxoplasma gondii",8.47,60.47,"Scandinavian Montane Birch forest and grasslands","PA",11
"499",4888,"Theileria cervi",-99.5,30.09,"Edwards Plateau savanna","NA",8
"500",4902,"Plasmodium brasilianum",-65.86,-3.42,"Juruá-Purus moist forests","NT",1
"501",4903,"Plasmodium brasilianum",-59.46,-1.91,"Uatuma-Trombetas moist forests","NT",1
"502",4906,"Leishmania shawi",-50.581667,-6.276944,"Xingu-Tocantins-Araguaia moist forests","NT",1
"503",4908,"Trypanosoma lambrechti",-55,-10,"Madeira-Tapajós moist forests","NT",1
"504",4909,"Trypanosoma lambrechti",-55,-10,"Madeira-Tapajós moist forests","NT",1
"505",4910,"Trypanosoma mycetae",-55,-10,"Madeira-Tapajós moist forests","NT",1
"506",4917,"Babesia pitheci",22.937506,-30.559482,"Nama Karoo","AT",13
"507",4919,"Blastocystis hominis",39.38,8.4,"Somali Acacia-Commiphora bushlands and thickets","AT",7
"508",4921,"Cyclospora cercopitheci",36.1,9.33,"East Sudanian savanna","AT",7
"509",4963,"Entamoeba coli",39.38,8.4,"Somali Acacia-Commiphora bushlands and thickets","AT",7
"510",4964,"Entamoeba coli",38.41,6.6,"Ethiopian montane forests","AT",1
"511",4965,"Entamoeba histolytica",39.38,8.4,"Somali Acacia-Commiphora bushlands and thickets","AT",7
"512",4966,"Entamoeba histolytica",38.41,6.6,"Ethiopian montane forests","AT",1
"513",4970,"Entopolypoides macaci",34.888822,-6.369028,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"514",4972,"Hepatocystis kochi",-14,14,"West Sudanian savanna","AT",7
"515",5009,"Trypanosoma brucei",-15,12,"Guinean mangroves","AT",14
"516",5017,"Entamoeba coli",29.73,-6.11,"Central Zambezian Miombo woodlands","AT",7
"517",5018,"Entamoeba coli",31.83,-2.3,"Central Zambezian Miombo woodlands","AT",7
"518",5020,"Entopolypoides macaci",33.2,-3.88,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"519",5021,"Hepatocystis cercopitheci",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"520",5022,"Iodamoeba butschlii",31.83,-2.3,"Central Zambezian Miombo woodlands","AT",7
"521",5046,"Entamoeba coli",-12.71,13.06,"West Sudanian savanna","AT",7
"522",5047,"Hepatocystis kochi",40.489673,9.145,"Ethiopian montane forests","AT",1
"523",5048,"Iodamoeba butschlii",-12.71,13.06,"West Sudanian savanna","AT",7
"524",5084,"Toxoplasma gondii",-60.77,-14.36,"Cerrado","NT",7
"525",5086,"Entamoeba coli",39.55,-4.3,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
"526",5087,"Entamoeba coli",39.55,-4.3,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
"527",5088,"Entamoeba coli",39.55,-4.3,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
"528",5089,"Entamoeba coli",39.55,-4.3,"Northern Zanzibar-Inhambane coastal forest mosaic","AT",1
